15286631,04 Haziran 2024,Satılık,100 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,115 M2,11-15,3,Mülk Sahibi Oturuyor,1.639.000
15286439,04 Haziran 2024,Satılık,80 M2,2+1,Kot 2 (-2).Kat,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,95 M2,11-15,4,Mülk Sahibi Oturuyor,1.690.000
15286421,04 Haziran 2024,Satılık,75 M2,1+1,Kot 1 (-1).Kat,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,100 M2,3,7,Mülk Sahibi Oturuyor,1.575.000
15286152,04 Haziran 2024,Satılık,130 M2,3+1,3.Kat,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,135 M2,16-20,4,Boş,2.300.000
15286090,04 Haziran 2024,Satılık,95 M2,2+1,2.Kat,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,105 M2,21 Ve Üzeri,2,Mülk Sahibi Oturuyor,1.775.000
15286085,04 Haziran 2024,Satılık,130 M2,3+1,1.Kat,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,140 M2,5-10,3,Boş,2.190.000
15286083,04 Haziran 2024,Satılık,90 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,95 M2,5-10,3,Kiracı Oturuyor,1.750.000
15285978,04 Haziran 2024,Satılık,120 M2,3+1,1.Kat,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,130 M2,16-20,3,Kiracı Oturuyor,3.950.000
15285975,04 Haziran 2024,Satılık,95 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,100 M2,3,4,Mülk Sahibi Oturuyor,1.965.000
15285960,04 Haziran 2024,Satılık,161 M2,4+1,2.Kat,Merkezi Doğalgaz,04 Haziran 2024,Konut,Daire,201 M2,5-10,27,Boş,9.600.000
15285952,04 Haziran 2024,Satılık,135 M2,3+1,Kot 1 (-1).Kat,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,140 M2,5-10,3,Boş,3.100.000
15285935,06 Haziran 2024,Satılık,115 M2,3+1,2.Kat,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,125 M2,5-10,4,Kiracı Oturuyor,5.000.000
15285895,05 Haziran 2024,Satılık,120 M2,3+1,8.Kat,Merkezi (Pay Ölçer),04 Haziran 2024,Konut,Daire,145 M2,0 (Yeni),15,Boş,7.350.000
15285868,04 Haziran 2024,Satılık,185 M2,4+1,4.Kat,Yerden Isıtma,04 Haziran 2024,Konut,Daire,200 M2,0 (Yeni),12,Boş,6.000.000
15285866,04 Haziran 2024,Satılık,90 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,95 M2,16-20,3,Boş,1.575.000
15285828,04 Haziran 2024,Satılık,75 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,85 M2,21 Ve Üzeri,3,Kiracı Oturuyor,1.450.000
15285827,04 Haziran 2024,Satılık,85 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,100 M2,16-20,4,Mülk Sahibi Oturuyor,1.795.000
15285865,04 Haziran 2024,Satılık,185 M2,4+1,1.Kat,Yerden Isıtma,04 Haziran 2024,Konut,Daire,200 M2,0 (Yeni),12,Boş,5.100.000
15285828,04 Haziran 2024,Satılık,75 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,85 M2,21 Ve Üzeri,3,Kiracı Oturuyor,1.450.000
15285827,04 Haziran 2024,Satılık,85 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,100 M2,16-20,4,Mülk Sahibi Oturuyor,1.795.000
15285780,04 Haziran 2024,Satılık,160 M2,4+1,1.Kat,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,180 M2,0 (Yeni),3,Boş,3.589.000
15285779,04 Haziran 2024,Satılık,120 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,130 M2,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,1.584.000
15285778,04 Haziran 2024,Satılık,165 M2,4+1,11.Kat,Merkezi (Pay Ölçer),04 Haziran 2024,Konut,Daire,175 M2,0 (Yeni),13,Boş,5.245.000
15285723,04 Haziran 2024,Satılık,120 M2,4+1,Yüksek Giriş,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,135 M2,11-15,4,Boş,1.879.000
15285722,04 Haziran 2024,Satılık,125 M2,3+1,3.Kat,Kombi Doğalgaz,04 Haziran 2024,Konut,Daire,135 M2,16-20,4,Boş,2.400.000
15285683,04 Haziran 2024,Satılık,46 M2,1+1,4.Kat,Merkezi (Pay Ölçer),04 Haziran 2024,Konut,Daire,58 M2,0 (Yeni),4,Boş,3.450.000
15285406,04 Haziran 2024,Satılık,100 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,120 M2,21 Ve Üzeri,3,Kiracı Oturuyor,1.850.000
15285326,05 Haziran 2024,Satılık,90 M2,3+1,Kot 3 (-3).Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,100 M2,11-15,11,Kiracı Oturuyor,1.900.000
15285322,03 Haziran 2024,Satılık,120 M2,3+1,2.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,125 M2,11-15,3,Mülk Sahibi Oturuyor,2.500.000
15285317,06 Haziran 2024,Satılık,115 M2,3+1,6.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,125 M2,5-10,7,Boş,2.460.000
15285313,03 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,125 M2,11-15,4,Kiracı Oturuyor,1.650.000
15285264,04 Haziran 2024,Satılık,125 M2,3+1,3.Kat,Yerden Isıtma,03 Haziran 2024,Konut,Daire,130 M2,0 (Yeni),8,Boş,1.750.000
15285124,04 Haziran 2024,Satılık,110 M2,3+1,9.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,130 M2,16-20,10,Mülk Sahibi Oturuyor,4.290.000
15284776,04 Haziran 2024,Satılık,125 M2,3+1,2.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,135 M2,16-20,3,Mülk Sahibi Oturuyor,2.870.000
15284688,03 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,125 M2,11-15,3,Mülk Sahibi Oturuyor,2.500.000
15284641,03 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,130 M2,11-15,3,Mülk Sahibi Oturuyor,2.200.000
15284594,05 Haziran 2024,Satılık,180 M2,4+1,11.Kat,Merkezi (Pay Ölçer),03 Haziran 2024,Konut,Daire,190 M2,4,11,Mülk Sahibi Oturuyor,4.750.000
15284591,05 Haziran 2024,Satılık,150 M2,3+1,14.Kat,Merkezi (Pay Ölçer),03 Haziran 2024,Konut,Daire,155 M2,4,14,Kiracı Oturuyor,3.790.000
15284590,05 Haziran 2024,Satılık,120 M2,3+1,2.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,130 M2,4,3,Boş,2.690.000
15284575,04 Haziran 2024,Satılık,110 M2,3+1,1.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,125 M2,0 (Yeni),4,Boş,3.750.000
15284512,03 Haziran 2024,Satılık,165 M2,4+1,4.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,175 M2,16-20,5,Kiracı Oturuyor,4.300.000
15284443,03 Haziran 2024,Satılık,100 M2,3+1,2.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,120 M2,21 Ve Üzeri,2,Boş,1.890.000
15284309,04 Haziran 2024,Satılık,100 M2,3+1,Yüksek Giriş,Merkezi Doğalgaz,03 Haziran 2024,Konut,Daire,110 M2,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,5.200.000
15284277,05 Haziran 2024,Satılık,175 M2,4+1,4.Kat,Yerden Isıtma,03 Haziran 2024,Konut,Daire,180 M2,5-10,8,Mülk Sahibi Oturuyor,4.950.000
15284250,03 Haziran 2024,Satılık,140 M2,4+1,Kot 1 (-1).Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,150 M2,0 (Yeni),4,Boş,2.199.000
15284236,03 Haziran 2024,Satılık,125 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,140 M2,4,3,Mülk Sahibi Oturuyor,2.500.000
15284232,03 Haziran 2024,Satılık,90 M2,3+1,Bahçe Katı,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,100 M2,21 Ve Üzeri,4,Kiracı Oturuyor,1.250.000
15284217,03 Haziran 2024,Satılık,115 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,125 M2,21 Ve Üzeri,3,Boş,2.050.000
15284213,05 Haziran 2024,Satılık,250 M2,4+1,11.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,280 M2,5-10,11,Mülk Sahibi Oturuyor,4.750.000
15284194,03 Haziran 2024,Satılık,140 M2,3+1,2.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,150 M2,16-20,5,Boş,2.499.000
15284189,05 Haziran 2024,Satılık,95 M2,2+1,4.Kat,Merkezi Doğalgaz,03 Haziran 2024,Konut,Daire,110 M2,16-20,4,Mülk Sahibi Oturuyor,3.100.000
15284181,03 Haziran 2024,Satılık,95 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,100 M2,5-10,3,Mülk Sahibi Oturuyor,1.775.000
15284178,05 Haziran 2024,Satılık,110 M2,3+1,1.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,120 M2,21 Ve Üzeri,2,Boş,3.650.000
15284171,05 Haziran 2024,Satılık,110 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,120 M2,21 Ve Üzeri,3,Boş,3.650.000
15284164,05 Haziran 2024,Satılık,140 M2,3+1,2.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,1.502 M2,0 (Yeni),4,Boş,2.990.000
15284103,03 Haziran 2024,Satılık,80 M2,2+1,Kot 3 (-3).Kat,Merkezi (Pay Ölçer),03 Haziran 2024,Konut,Daire,85 M2,0 (Yeni),7,Boş,1.200.000
15284087,03 Haziran 2024,Satılık,260 M2,5+2,4.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,270 M2,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,3.500.000
15284074,03 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,130 M2,11-15,3,Boş,2.048.000
15284072,03 Haziran 2024,Satılık,130 M2,3+1,Düz Giriş (Zemin),Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,140 M2,21 Ve Üzeri,3,Boş,1.590.000
15284049,03 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,125 M2,16-20,3,Mülk Sahibi Oturuyor,2.349.000
15283996,03 Haziran 2024,Satılık,175 M2,4+1,3.Kat,Merkezi (Pay Ölçer),03 Haziran 2024,Konut,Daire,185 M2,5-10,15,Boş,4.100.000
15283934,03 Haziran 2024,Satılık,110 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,115 M2,5-10,4,Mülk Sahibi Oturuyor,1.650.000
15283919,03 Haziran 2024,Satılık,55 M2,1+1,1.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,60 M2,11-15,3,Boş,849.000
15283798,03 Haziran 2024,Satılık,110 M2,3+1,4.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,125 M2,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,4.600.000
15283741,03 Haziran 2024,Satılık,105 M2,2+1,1.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,110 M2,11-15,3,Boş,1.649.000
15283738,03 Haziran 2024,Satılık,135 M2,3+1,10.Kat,Yerden Isıtma,03 Haziran 2024,Konut,Daire,155 M2,0 (Yeni),12,Boş,6.350.000
15283731,03 Haziran 2024,Satılık,160 M2,3+1,7.Kat,Merkezi (Pay Ölçer),03 Haziran 2024,Konut,Daire,165 M2,11-15,9,Kiracı Oturuyor,3.500.000
15283721,03 Haziran 2024,Satılık,90 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,100 M2,21 Ve Üzeri,3,Kiracı Oturuyor,3.500.000
15283718,03 Haziran 2024,Satılık,120 M2,3+1,2.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,125 M2,0 (Yeni),3,Boş,2.850.000
15283672,03 Haziran 2024,Satılık,130 M2,3+1,1.Kat,Merkezi (Pay Ölçer),03 Haziran 2024,Konut,Daire,135 M2,11-15,8,Boş,2.950.000
15283668,03 Haziran 2024,Satılık,100 M2,3+1,4.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,120 M2,16-20,5,Boş,1.589.000
15283667,03 Haziran 2024,Satılık,120 M2,3+1,4.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,135 M2,16-20,4,Kiracı Oturuyor,1.799.000
15283651,04 Haziran 2024,Satılık,131 M2,3+1,7.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,160 M2,0 (Yeni),30,Boş,6.900.000
15283618,03 Haziran 2024,Satılık,130 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,140 M2,11-15,3,Boş,2.595.000
15283584,03 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,135 M2,21 Ve Üzeri,3,Boş,5.350.000
15283523,03 Haziran 2024,Satılık,100 M2,3+1,1.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,110 M2,21 Ve Üzeri,3,Boş,1.900.000
15283516,03 Haziran 2024,Satılık,115 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,120 M2,11-15,3,Mülk Sahibi Oturuyor,1.389.000
15283498,03 Haziran 2024,Satılık,180 M2,4+1,2.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,185 M2,5-10,13,Mülk Sahibi Oturuyor,3.990.000
15283464,03 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,125 M2,5-10,3,Boş,2.250.000
15283461,03 Haziran 2024,Satılık,110 M2,3+1,Bahçe Katı,Merkezi Doğalgaz,03 Haziran 2024,Konut,Daire,130 M2,21 Ve Üzeri,5,Mülk Sahibi Oturuyor,4.380.000
15283439,04 Haziran 2024,Satılık,120 M2,3+1,1.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,130 M2,5-10,4,Boş,2.690.000
15283408,03 Haziran 2024,Satılık,115 M2,3+1,4.Kat,Merkezi Doğalgaz,03 Haziran 2024,Konut,Daire,130 M2,4,12,Boş,4.200.000
15283333,03 Haziran 2024,Satılık,135 M2,3+1,11.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,150 M2,0 (Yeni),11,Boş,3.100.000
15283282,03 Haziran 2024,Satılık,160 M2,4+1,2.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,180 M2,4,3,Mülk Sahibi Oturuyor,4.200.000
15283256,04 Haziran 2024,Satılık,120 M2,3+1,4.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,130 M2,21 Ve Üzeri,4,Boş,2.649.000
15283207,03 Haziran 2024,Satılık,140 M2,3+1,12.Kat,Merkezi (Pay Ölçer),03 Haziran 2024,Konut,Daire,150 M2,5-10,13,Mülk Sahibi Oturuyor,3.500.000
15283205,03 Haziran 2024,Satılık,100 M2,2+1,2.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,110 M2,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,1.595.000
15283197,03 Haziran 2024,Satılık,140 M2,3+1,2.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,150 M2,0 (Yeni),7,Boş,6.350.000
15283170,03 Haziran 2024,Satılık,110 M2,3+1,1.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,115 M2,5-10,3,Boş,2.100.000.000
15283139,03 Haziran 2024,Satılık,85 M2,2+1,Düz Giriş (Zemin),Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,100 M2,21 Ve Üzeri,4,Kiracı Oturuyor,1.790.000
15283117,03 Haziran 2024,Satılık,165 M2,3+1,5.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,175 M2,4,10,Kiracı Oturuyor,4.100.000
15283100,03 Haziran 2024,Satılık,100 M2,3+1,2.Kat,Merkezi Doğalgaz,03 Haziran 2024,Konut,Daire,110 M2,21 Ve Üzeri,3,Kiracı Oturuyor,3.250.000
15283085,04 Haziran 2024,Satılık,130 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,135 M2,21 Ve Üzeri,3,Boş,3.300.000
15283053,03 Haziran 2024,Satılık,110 M2,3+1,Kot 2 (-2).Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,120 M2,16-20,7,Boş,1.500.000
15282984,03 Haziran 2024,Satılık,125 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,131 M2,11-15,11,Kiracı Oturuyor,5.950.000
15282970,03 Haziran 2024,Satılık,75 M2,2+1,Düz Giriş (Zemin),Yerden Isıtma,03 Haziran 2024,Konut,Daire,85 M2,0 (Yeni),3,Boş,4.250.000
15282965,04 Haziran 2024,Satılık,130 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,135 M2,21 Ve Üzeri,3,Kiracı Oturuyor,3.250.000
15282938,03 Haziran 2024,Satılık,150 M2,4+1,2.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,170 M2,0 (Yeni),5,Boş,3.850.000
15282931,04 Haziran 2024,Satılık,140 M2,4+1,14.Kat,Merkezi Doğalgaz,03 Haziran 2024,Konut,Daire,165 M2,5-10,14,Mülk Sahibi Oturuyor,4.599.000
15282930,04 Haziran 2024,Satılık,135 M2,3+1,18.Kat,Merkezi Doğalgaz,03 Haziran 2024,Konut,Daire,155 M2,5-10,20,Mülk Sahibi Oturuyor,3.549.000
15282922,05 Haziran 2024,Satılık,145 M2,4+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,155 M2,5-10,3,Boş,2.450.000
15282893,03 Haziran 2024,Satılık,145 M2,3+1,5.Kat,Merkezi Doğalgaz,03 Haziran 2024,Konut,Daire,150 M2,11-15,12,Kiracı Oturuyor,7.500.000
15282872,05 Haziran 2024,Satılık,125 M2,3+1,2.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,135 M2,21 Ve Üzeri,4,Boş,2.149.000
15282867,03 Haziran 2024,Satılık,125 M2,3+1,1.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,135 M2,5-10,3,Boş,2.690.000
15282852,05 Haziran 2024,Satılık,90 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,95 M2,21 Ve Üzeri,3,Boş,1.289.000
15282842,05 Haziran 2024,Satılık,125 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,135 M2,21 Ve Üzeri,4,Kiracı Oturuyor,1.858.000
15282840,03 Haziran 2024,Satılık,145 M2,3+1,4.Kat,Merkezi (Pay Ölçer),03 Haziran 2024,Konut,Daire,165 M2,5-10,8,Boş,2.850.000
15282756,04 Haziran 2024,Satılık,110 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,120 M2,21 Ve Üzeri,3,Boş,1.799.000
15282755,05 Haziran 2024,Satılık,200 M2,3+2,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,220 M2,5-10,5,Kiracı Oturuyor,3.200.000
15282745,03 Haziran 2024,Satılık,120 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,130 M2,5-10,3,Mülk Sahibi Oturuyor,2.725.000
15282705,03 Haziran 2024,Satılık,165 M2,4+1,7.Kat,Merkezi (Pay Ölçer),03 Haziran 2024,Konut,Daire,185 M2,1,13,Mülk Sahibi Oturuyor,5.050.000
15282695,03 Haziran 2024,Satılık,110 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,115 M2,11-15,3,Mülk Sahibi Oturuyor,2.550.000
15282694,03 Haziran 2024,Satılık,115 M2,3+1,Bahçe Katı,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,130 M2,4,5,Mülk Sahibi Oturuyor,3.490.000
15282679,03 Haziran 2024,Satılık,210 M2,3+1,11.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,240 M2,2,15,Boş,6.000.000
15282658,03 Haziran 2024,Satılık,175 M2,4+1,7.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,185 M2,4,7,Kiracı Oturuyor,5.800.000
15282657,03 Haziran 2024,Satılık,135 M2,3+1,Çatı Katı,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,150 M2,0 (Yeni),6,Boş,6.350.000
15282642,03 Haziran 2024,Satılık,100 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,110 M2,0 (Yeni),5,Boş,4.225.000
15282635,03 Haziran 2024,Satılık,63 M2,2+1,2.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,70 M2,0 (Yeni),5,Kiracı Oturuyor,3.300.000
15282611,04 Haziran 2024,Satılık,80 M2,2+1,Bahçe Katı,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,85 M2,21 Ve Üzeri,4,Boş,1.149.000
15282590,04 Haziran 2024,Satılık,75 M2,2+1,3.Kat,Sobalı,03 Haziran 2024,Konut,Daire,80 M2,21 Ve Üzeri,3,Boş,910.000
15282568,03 Haziran 2024,Satılık,190 M2,4+1,Çatı Katı,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,210 M2,11-15,4,Mülk Sahibi Oturuyor,3.250.000
15282534,03 Haziran 2024,Satılık,110 M2,3+1,Kot 4 (-4).Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,120 M2,5-10,3,Mülk Sahibi Oturuyor,1.649.000
15282518,03 Haziran 2024,Satılık,110 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,120 M2,16-20,3,Mülk Sahibi Oturuyor,1.996.000
15282431,03 Haziran 2024,Satılık,120 M2,3+1,2.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,130 M2,21 Ve Üzeri,3,Boş,2.625.000
15282388,04 Haziran 2024,Satılık,105 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,115 M2,21 Ve Üzeri,4,Kiracı Oturuyor,1.590.000
15282374,04 Haziran 2024,Satılık,110 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,120 M2,0 (Yeni),3,Boş,3.200.000
15282366,03 Haziran 2024,Satılık,125 M2,3+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,130 M2,11-15,3,Mülk Sahibi Oturuyor,2.500.000
15282221,03 Haziran 2024,Satılık,110 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,120 M2,16-20,4,Boş,3.650.000
15282207,03 Haziran 2024,Satılık,120 M2,3+1,1.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,130 M2,16-20,3,Kiracı Oturuyor,1.649.000
15282179,03 Haziran 2024,Satılık,110 M2,3+1,4.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,115 M2,11-15,4,Boş,1.750.000
15282069,03 Haziran 2024,Satılık,125 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,135 M2,11-15,3,Mülk Sahibi Oturuyor,1.950.000
15282064,03 Haziran 2024,Satılık,120 M2,2+1,6.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,130 M2,5-10,6,Mülk Sahibi Oturuyor,2.800.000
15282053,03 Haziran 2024,Satılık,115 M2,3+1,1.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,125 M2,11-15,4,Kiracı Oturuyor,2.650.000
15281933,03 Haziran 2024,Satılık,120 M2,3+1,2.Kat,Merkezi Doğalgaz,03 Haziran 2024,Konut,Daire,135 M2,21 Ve Üzeri,10,Boş,8.000.000
15281885,03 Haziran 2024,Satılık,110 M2,3+1,1.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,115 M2,5-10,3,Boş,2.080.000
15281861,03 Haziran 2024,Satılık,105 M2,2+1,Bahçe Katı,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,115 M2,5-10,5,Mülk Sahibi Oturuyor,1.190.000
15281777,03 Haziran 2024,Satılık,130 M2,3+1,1.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,135 M2,5-10,4,Boş,2.190.000
15281749,03 Haziran 2024,Satılık,90 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,100 M2,0 (Yeni),3,Boş,1.575.000
15281722,04 Haziran 2024,Satılık,85 M2,2+1,Yüksek Giriş,Merkezi Doğalgaz,03 Haziran 2024,Konut,Daire,100 M2,21 Ve Üzeri,4,Boş,3.250.000
15281676,03 Haziran 2024,Satılık,110 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,115 M2,21 Ve Üzeri,2,Boş,1.875.000
15281646,03 Haziran 2024,Satılık,105 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,120 M2,5-10,4,Mülk Sahibi Oturuyor,1.330.000
15281578,03 Haziran 2024,Satılık,65 M2,2+1,Kot 1 (-1).Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,70 M2,11-15,3,Kiracı Oturuyor,1.650.000
15281569,04 Haziran 2024,Satılık,60 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,70 M2,5-10,3,Kiracı Oturuyor,4.100.000
15281566,03 Haziran 2024,Satılık,225 M2,4+1,3.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,250 M2,16-20,3,Mülk Sahibi Oturuyor,4.000.000
15281521,03 Haziran 2024,Satılık,95 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,105 M2,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,1.479.000
15281473,06 Haziran 2024,Satılık,90 M2,2+1,1.Kat,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,100 M2,0 (Yeni),3,Boş,2.839.000
15281442,03 Haziran 2024,Satılık,100 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,03 Haziran 2024,Konut,Daire,110 M2,16-20,3,Mülk Sahibi Oturuyor,1.460.000
